# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403638193.495031118392944,0.00501,0.00021,0.00008,0.00000,0.00032,0.00273,0.00836
1403638193.545031309127808,0.00413,0.00016,0.00008,0.00000,0.00015,0.00228,0.00679
1403638193.595031261444092,0.00475,0.00022,0.00012,0.00000,0.00000,0.00334,0.00843
1403638193.645031213760376,0.00490,0.00018,0.00006,0.00000,0.00082,0.00262,0.00858
1403638193.695031166076660,0.00592,0.00021,0.00009,0.00000,0.00015,0.00311,0.00949
1403638193.745031118392944,0.00546,0.00016,0.00007,0.00000,0.00016,0.00237,0.00822
1403638193.795031309127808,0.00452,0.00019,0.00011,0.00000,0.00010,0.00285,0.00777
1403638193.845031261444092,0.00434,0.00016,0.00007,0.00000,0.00013,0.00232,0.00701
1403638193.895031213760376,0.00370,0.00015,0.00008,0.00000,0.00011,0.00225,0.00629
1403638193.945031166076660,0.00449,0.00021,0.00005,0.00000,0.00036,0.00308,0.00819
1403638193.995031118392944,0.00379,0.00015,0.00007,0.00000,0.00000,0.00227,0.00628
1403638194.045031309127808,0.00367,0.00014,0.00007,0.00000,0.00022,0.00220,0.00631
1403638194.095031261444092,0.00800,0.00032,0.00011,0.00000,0.00047,0.00315,0.01205
1403638194.145031213760376,0.00452,0.00023,0.00008,0.00000,0.00018,0.00292,0.00794
1403638194.195031166076660,0.00407,0.00022,0.00013,0.00000,0.00000,0.00291,0.00734
1403638194.245031118392944,0.00385,0.00015,0.00008,0.00000,0.00058,0.00228,0.00695
1403638194.295031309127808,0.00484,0.00017,0.00007,0.00000,0.00049,0.00243,0.00800
1403638194.345031261444092,0.00394,0.00015,0.00006,0.00000,0.00017,0.00220,0.00652
1403638194.395031213760376,0.00365,0.00016,0.00007,0.00000,0.00008,0.00219,0.00615
1403638194.445031166076660,0.00633,0.00016,0.00012,0.00000,0.00018,0.00216,0.00895
1403638194.495031118392944,0.00510,0.00023,0.00011,0.00000,0.00013,0.00304,0.00860
1403638194.545031309127808,0.00399,0.00021,0.00010,0.00000,0.00019,0.00236,0.00686
1403638194.595031261444092,0.00347,0.00016,0.00006,0.00000,0.00000,0.00226,0.00595
1403638194.645031213760376,0.00340,0.00013,0.00005,0.00000,0.00013,0.00211,0.00581
1403638194.695031166076660,0.00349,0.00016,0.00006,0.00000,0.00023,0.00227,0.00622
1403638194.745031118392944,0.00414,0.00016,0.00007,0.00000,0.00009,0.00219,0.00666
1403638194.795031309127808,0.00431,0.00018,0.00005,0.00000,0.00000,0.00242,0.00697
1403638194.845031261444092,0.00427,0.00015,0.00010,0.00000,0.00075,0.00227,0.00754
1403638194.895031213760376,0.00408,0.00016,0.00007,0.00000,0.00041,0.00222,0.00694
1403638194.945031166076660,0.00603,0.00027,0.00007,0.00000,0.00033,0.00284,0.00954
1403638194.995031118392944,0.00498,0.00017,0.00011,0.00000,0.00047,0.00235,0.00809
1403638195.045031309127808,0.00405,0.00014,0.00008,0.00000,0.00011,0.00224,0.00662
1403638195.095031261444092,0.00933,0.00016,0.00005,0.00000,0.00008,0.00200,0.01162
1403638195.145031213760376,0.00391,0.00015,0.00007,0.00000,0.00015,0.00226,0.00656
1403638195.195031166076660,0.00604,0.00024,0.00010,0.00000,0.00000,0.00340,0.00979
1403638195.245031118392944,0.00382,0.00014,0.00007,0.00000,0.00016,0.00222,0.00641
1403638195.295031309127808,0.00449,0.00017,0.00017,0.00000,0.00018,0.00245,0.00746
1403638195.345031261444092,0.00424,0.00016,0.00019,0.00000,0.00010,0.00240,0.00709
1403638195.395031213760376,0.00713,0.00024,0.00009,0.00000,0.00000,0.00321,0.01068
1403638195.445031166076660,0.00591,0.00015,0.00009,0.00000,0.00036,0.00232,0.00882
1403638195.495031118392944,0.00414,0.00015,0.00010,0.00000,0.00032,0.00226,0.00697
1403638195.545031309127808,0.00448,0.00016,0.00007,0.00000,0.00017,0.00234,0.00722
1403638195.595031261444092,0.00457,0.00021,0.00007,0.00000,0.00041,0.00247,0.00774
1403638195.645031213760376,0.00749,0.00016,0.00004,0.00000,0.00012,0.00238,0.01019
1403638195.695031166076660,0.00480,0.00023,0.00008,0.00000,0.00008,0.00228,0.00747
1403638195.745031118392944,0.00433,0.00015,0.00008,0.00000,0.00013,0.00241,0.00710
1403638195.795031309127808,0.00433,0.00015,0.00007,0.00000,0.00000,0.00221,0.00678
1403638195.845031261444092,0.00414,0.00014,0.00009,0.00000,0.00067,0.00224,0.00728
1403638195.895031213760376,0.00433,0.00017,0.00007,0.00000,0.00019,0.00236,0.00711
1403638195.945031166076660,0.00454,0.00015,0.00004,0.00000,0.00010,0.00227,0.00710
1403638195.995031118392944,0.00613,0.00025,0.00004,0.00000,0.00000,0.00321,0.00964
1403638196.045031309127808,0.00470,0.00015,0.00009,0.00000,0.00028,0.00238,0.00761
1403638196.095031261444092,0.00463,0.00024,0.00005,0.00000,0.00044,0.00669,0.01205
1403638196.145031213760376,0.00446,0.00014,0.00004,0.00000,0.00018,0.00239,0.00721
1403638196.195031166076660,0.00569,0.00021,0.00009,0.00000,0.00043,0.00358,0.01000
1403638196.245031118392944,0.00507,0.00018,0.00005,0.00000,0.00017,0.00275,0.00822
1403638196.295031309127808,0.00566,0.00024,0.00006,0.00000,0.00014,0.00416,0.01027
1403638196.345031261444092,0.00419,0.00017,0.00004,0.00000,0.00016,0.00239,0.00695
1403638196.395031213760376,0.00436,0.00016,0.00004,0.00000,0.00004,0.00233,0.00692
1403638196.445031166076660,0.00388,0.00015,0.00004,0.00000,0.00069,0.00218,0.00694
1403638196.495031118392944,0.00545,0.00022,0.00005,0.00000,0.00031,0.00341,0.00944
1403638196.545031309127808,0.00452,0.00018,0.00007,0.00000,0.00012,0.00268,0.00758
1403638196.595031261444092,0.00603,0.00022,0.00005,0.00000,0.00005,0.00342,0.00977
1403638196.645031213760376,0.00440,0.00015,0.00006,0.00000,0.00042,0.00224,0.00728
1403638196.695031166076660,0.00529,0.00021,0.00005,0.00000,0.00051,0.00325,0.00933
1403638196.745031118392944,0.00494,0.00024,0.00008,0.00000,0.00022,0.00264,0.00812
1403638196.795031309127808,0.00598,0.00024,0.00008,0.00000,0.00050,0.00322,0.01002
1403638196.845031261444092,0.00434,0.00016,0.00005,0.00000,0.00014,0.00250,0.00719
1403638196.895031213760376,0.00504,0.00022,0.00006,0.00000,0.00015,0.00309,0.00856
1403638196.945031166076660,0.00490,0.00022,0.00004,0.00000,0.00024,0.00296,0.00837
1403638196.995031118392944,0.00442,0.00014,0.00004,0.00000,0.00003,0.00222,0.00685
1403638197.045031309127808,0.00614,0.00016,0.00010,0.00000,0.00059,0.00204,0.00902
1403638197.095031261444092,0.01018,0.00015,0.00004,0.00000,0.00020,0.00222,0.01280
1403638197.145031213760376,0.00514,0.00023,0.00005,0.00000,0.00016,0.00325,0.00883
1403638197.195031166076660,0.00541,0.00016,0.00007,0.00000,0.00000,0.00258,0.00822
1403638197.245031118392944,0.00533,0.00019,0.00005,0.00000,0.00038,0.00272,0.00867
1403638197.295031309127808,0.01024,0.00012,0.00005,0.00000,0.00027,0.00188,0.01255
1403638197.345031261444092,0.00580,0.00024,0.00004,0.00000,0.00027,0.00320,0.00955
1403638197.395031213760376,0.00492,0.00027,0.00007,0.00000,0.00040,0.00253,0.00819
1403638197.445031166076660,0.00566,0.00019,0.00004,0.00000,0.00015,0.00256,0.00861
1403638197.495031118392944,0.00896,0.00018,0.00007,0.00000,0.00010,0.00256,0.01188
1403638197.545031309127808,0.00512,0.00021,0.00014,0.00000,0.00020,0.00306,0.00874
1403638197.595031261444092,0.00545,0.00014,0.00007,0.00000,0.00002,0.00214,0.00783
1403638197.645031213760376,0.00435,0.00017,0.00022,0.00000,0.00038,0.00265,0.00776
1403638197.695031166076660,0.00601,0.00021,0.00008,0.00000,0.00027,0.00318,0.00976
1403638197.745031118392944,0.00479,0.00023,0.00011,0.00000,0.00016,0.00324,0.00853
1403638197.795031309127808,0.00752,0.00015,0.00005,0.00000,0.00000,0.00244,0.01016
1403638197.845031261444092,0.00550,0.00022,0.00005,0.00000,0.00043,0.00279,0.00899
1403638197.895031213760376,0.00461,0.00018,0.00007,0.00000,0.00038,0.00269,0.00794
1403638197.945031166076660,0.00476,0.00016,0.00004,0.00000,0.00017,0.00223,0.00737
1403638197.995031118392944,0.00625,0.00018,0.00011,0.00000,0.00036,0.00278,0.00969
1403638198.045031309127808,0.00433,0.00017,0.00009,0.00000,0.00011,0.00247,0.00717
1403638198.095031261444092,0.00392,0.00016,0.00004,0.00000,0.00010,0.00297,0.00719
1403638198.145031213760376,0.00475,0.00016,0.00004,0.00000,0.00078,0.00308,0.00881
1403638198.195031166076660,0.01061,0.00014,0.00009,0.00000,0.00000,0.00223,0.01306
1403638198.245031118392944,0.00763,0.00015,0.00006,0.00000,0.00024,0.00225,0.01034
1403638198.295031309127808,0.00944,0.00021,0.00010,0.00000,0.00021,0.00417,0.01413
1403638198.345031261444092,0.01059,0.00015,0.00004,0.00000,0.00011,0.00229,0.01319
1403638198.395031213760376,0.00397,0.00015,0.00004,0.00000,0.00005,0.00266,0.00687
1403638198.445031166076660,0.00385,0.00017,0.00008,0.00000,0.00026,0.00230,0.00666
1403638198.495031118392944,0.00491,0.00023,0.00006,0.00000,0.00042,0.00246,0.00807
1403638198.545031309127808,0.00460,0.00023,0.00009,0.00000,0.00023,0.00747,0.01263
1403638198.595031261444092,0.00404,0.00016,0.00011,0.00000,0.00025,0.00223,0.00678
1403638198.645031213760376,0.00519,0.00016,0.00004,0.00000,0.00013,0.00705,0.01256
1403638198.695031166076660,0.00365,0.00013,0.00004,0.00000,0.00008,0.00195,0.00584
1403638198.745031118392944,0.00384,0.00015,0.00006,0.00000,0.00116,0.00221,0.00741
1403638198.795031309127808,0.00879,0.00016,0.00007,0.00000,0.00000,0.00261,0.01163
1403638198.845031261444092,0.00400,0.00017,0.00004,0.00000,0.00025,0.00210,0.00656
1403638198.895031213760376,0.00763,0.00020,0.00011,0.00000,0.00020,0.00244,0.01059
1403638198.945031166076660,0.00362,0.00016,0.00006,0.00000,0.00010,0.00223,0.00617
1403638198.995031118392944,0.00375,0.00015,0.00009,0.00000,0.00000,0.00263,0.00663
1403638199.045031309127808,0.00685,0.00016,0.00009,0.00000,0.00025,0.00228,0.00962
1403638199.095031261444092,0.01035,0.00017,0.00009,0.00000,0.00021,0.00207,0.01289
1403638199.145031213760376,0.01017,0.00015,0.00010,0.00000,0.00014,0.00221,0.01277
1403638199.195031166076660,0.01200,0.00020,0.00005,0.00000,0.00022,0.00215,0.01463
1403638199.245031118392944,0.00479,0.00015,0.00007,0.00000,0.00011,0.00220,0.00732
1403638199.295031309127808,0.00378,0.00014,0.00009,0.00000,0.00007,0.00279,0.00687
1403638199.345031261444092,0.00362,0.00016,0.00006,0.00000,0.00063,0.00220,0.00668
1403638199.395031213760376,0.00349,0.00015,0.00011,0.00000,0.00026,0.00228,0.00628
1403638199.445031166076660,0.00402,0.00015,0.00010,0.00000,0.00013,0.00215,0.00656
1403638199.495031118392944,0.00383,0.00016,0.00010,0.00000,0.00011,0.00221,0.00642
1403638199.545031309127808,0.00354,0.00015,0.00010,0.00000,0.00008,0.00221,0.00608
1403638199.595031261444092,0.01702,0.00020,0.00008,0.00000,0.00000,0.00178,0.01909
1403638199.645031213760376,0.00405,0.00017,0.00010,0.00000,0.00021,0.00237,0.00691
1403638199.695031166076660,0.01028,0.00016,0.00011,0.00000,0.00017,0.00215,0.01288
1403638199.745031118392944,0.00448,0.00016,0.00016,0.00000,0.00015,0.00228,0.00724
1403638199.795031309127808,0.00419,0.00014,0.00011,0.00000,0.00008,0.00287,0.00739
1403638199.845031261444092,0.00349,0.00016,0.00015,0.00000,0.00006,0.00220,0.00607
1403638199.895031213760376,0.00386,0.00015,0.00013,0.00000,0.00027,0.00225,0.00667
1403638199.945031166076660,0.00894,0.00014,0.00008,0.00000,0.00023,0.00192,0.01131
1403638199.995031118392944,0.00406,0.00015,0.00009,0.00000,0.00020,0.00319,0.00770
1403638200.045031309127808,0.00404,0.00016,0.00009,0.00000,0.00009,0.00228,0.00667
1403638200.095031261444092,0.00358,0.00015,0.00007,0.00000,0.00009,0.00208,0.00598
1403638200.145031213760376,0.00343,0.00014,0.00004,0.00000,0.00013,0.00224,0.00598
1403638200.195031166076660,0.00404,0.00014,0.00008,0.00000,0.00000,0.00268,0.00694
1403638200.245031118392944,0.00334,0.00015,0.00013,0.00000,0.00034,0.00222,0.00617
1403638200.295031309127808,0.00420,0.00015,0.00018,0.00000,0.00024,0.00204,0.00681
1403638200.345031261444092,0.00380,0.00016,0.00015,0.00000,0.00009,0.00219,0.00639
1403638200.395031213760376,0.00385,0.00017,0.00012,0.00000,0.00000,0.00219,0.00634
1403638200.445031166076660,0.00343,0.00016,0.00024,0.00000,0.00000,0.00231,0.00613
1403638200.495031118392944,0.00376,0.00015,0.00010,0.00000,0.00046,0.00218,0.00666
1403638200.545031309127808,0.00387,0.00014,0.00007,0.00000,0.00022,0.00229,0.00659
1403638200.595031261444092,0.00396,0.00024,0.00014,0.00000,0.00016,0.00261,0.00711
1403638200.645031213760376,0.00343,0.00016,0.00013,0.00000,0.00004,0.00241,0.00617
1403638200.695031166076660,0.00351,0.00014,0.00012,0.00000,0.00008,0.00204,0.00589
1403638200.745031118392944,0.00358,0.00014,0.00006,0.00000,0.00023,0.00217,0.00619
1403638200.795031309127808,0.00403,0.00016,0.00006,0.00000,0.00000,0.00238,0.00662
1403638200.845031261444092,0.00355,0.00014,0.00004,0.00000,0.00025,0.00224,0.00622
1403638200.895031213760376,0.00379,0.00015,0.00010,0.00000,0.00020,0.00212,0.00636
1403638200.945031166076660,0.00376,0.00016,0.00009,0.00000,0.00037,0.00198,0.00636
1403638200.995031118392944,0.00445,0.00014,0.00006,0.00000,0.00000,0.00227,0.00694
1403638201.045031309127808,0.00447,0.00016,0.00012,0.00000,0.00000,0.00329,0.00804
1403638201.095031261444092,0.00406,0.00016,0.00008,0.00000,0.00031,0.00244,0.00705
1403638201.145031213760376,0.00348,0.00012,0.00007,0.00000,0.00047,0.00197,0.00611
1403638201.195031166076660,0.00423,0.00021,0.00011,0.00000,0.00017,0.00244,0.00716
1403638201.245031118392944,0.00363,0.00015,0.00008,0.00000,0.00000,0.00218,0.00605
1403638201.295031309127808,0.00413,0.00014,0.00014,0.00000,0.00004,0.00222,0.00667
1403638201.345031261444092,0.00415,0.00016,0.00006,0.00000,0.00017,0.00223,0.00677
1403638201.395031213760376,0.00437,0.00015,0.00005,0.00000,0.00000,0.00227,0.00684
1403638201.445031166076660,0.00618,0.00018,0.00009,0.00000,0.00023,0.00247,0.00916
1403638201.495031118392944,0.00370,0.00015,0.00007,0.00000,0.00010,0.00233,0.00634
1403638201.545031309127808,0.00534,0.00016,0.00004,0.00000,0.00063,0.00208,0.00825
1403638201.595031261444092,0.00327,0.00013,0.00006,0.00000,0.00000,0.00230,0.00576
1403638201.645031213760376,0.00362,0.00014,0.00011,0.00000,0.00000,0.00227,0.00614
1403638201.695031166076660,0.00446,0.00015,0.00008,0.00000,0.00032,0.00278,0.00779
1403638201.745031118392944,0.00376,0.00014,0.00004,0.00000,0.00057,0.00271,0.00723
1403638201.795031309127808,0.00395,0.00016,0.00006,0.00000,0.00069,0.00231,0.00718
1403638201.845031261444092,0.00431,0.00016,0.00009,0.00000,0.00002,0.00338,0.00796
1403638201.895031213760376,0.00615,0.00024,0.00012,0.00000,0.00000,0.00226,0.00877
1403638201.945031166076660,0.00674,0.00015,0.00013,0.00000,0.00016,0.00204,0.00923
1403638201.995031118392944,0.00468,0.00016,0.00007,0.00000,0.00000,0.00244,0.00735
1403638202.045031309127808,0.00402,0.00014,0.00013,0.00000,0.00010,0.00233,0.00672
1403638202.095031261444092,0.00427,0.00024,0.00031,0.00000,0.00010,0.00236,0.00728
1403638202.145031213760376,0.00413,0.00015,0.00009,0.00000,0.00043,0.00224,0.00705
1403638202.195031166076660,0.00360,0.00015,0.00012,0.00000,0.00000,0.00217,0.00605
1403638202.245031118392944,0.00410,0.00015,0.00008,0.00000,0.00000,0.00213,0.00646
1403638202.295031309127808,0.00518,0.00026,0.00015,0.00000,0.00034,0.00329,0.00923
1403638202.345031261444092,0.00315,0.00015,0.00013,0.00000,0.00029,0.00295,0.00667
1403638202.395031213760376,0.00382,0.00017,0.00008,0.00000,0.00053,0.00233,0.00694
1403638202.445031166076660,0.00463,0.00024,0.00015,0.00000,0.00000,0.00248,0.00750
1403638202.495031118392944,0.00415,0.00016,0.00012,0.00000,0.00000,0.00228,0.00671
1403638202.545031309127808,0.00369,0.00014,0.00011,0.00000,0.00015,0.00228,0.00637
1403638202.595031261444092,0.00396,0.00016,0.00005,0.00000,0.00051,0.00228,0.00696
1403638202.645031213760376,0.00391,0.00016,0.00008,0.00000,0.00006,0.00235,0.00656
1403638202.695031166076660,0.00569,0.00017,0.00018,0.00000,0.00007,0.00216,0.00827
1403638202.745031118392944,0.00344,0.00014,0.00015,0.00000,0.00024,0.00223,0.00620
1403638202.795031309127808,0.00658,0.00015,0.00007,0.00000,0.00000,0.00212,0.00892
1403638202.845031261444092,0.00414,0.00015,0.00012,0.00000,0.00042,0.00219,0.00701
1403638202.895031213760376,0.00433,0.00015,0.00008,0.00000,0.00013,0.00223,0.00692
1403638202.945031166076660,0.00419,0.00012,0.00008,0.00000,0.00021,0.00188,0.00647
1403638202.995031118392944,0.00385,0.00015,0.00014,0.00000,0.00027,0.00218,0.00659
1403638203.045031309127808,0.00393,0.00016,0.00007,0.00000,0.00000,0.00228,0.00644
1403638203.095031261444092,0.01082,0.00020,0.00009,0.00000,0.00000,0.00257,0.01369
1403638203.145031213760376,0.00380,0.00015,0.00005,0.00000,0.00015,0.00218,0.00633
1403638203.195031166076660,0.00455,0.00014,0.00006,0.00000,0.00037,0.00205,0.00717
1403638203.245031118392944,0.00402,0.00016,0.00016,0.00000,0.00022,0.00221,0.00678
1403638203.295031309127808,0.00486,0.00015,0.00010,0.00000,0.00004,0.00227,0.00742
1403638203.345031261444092,0.00333,0.00015,0.00008,0.00000,0.00018,0.00217,0.00592
1403638203.395031213760376,0.00370,0.00015,0.00012,0.00000,0.00000,0.00218,0.00615
1403638203.445031166076660,0.00442,0.00015,0.00008,0.00000,0.00064,0.00207,0.00736
1403638203.495031118392944,0.00780,0.00024,0.00010,0.00000,0.00009,0.00250,0.01074
1403638203.545031309127808,0.00480,0.00024,0.00015,0.00000,0.00038,0.00237,0.00795
1403638203.595031261444092,0.00391,0.00015,0.00005,0.00000,0.00026,0.00225,0.00662
1403638203.645031213760376,0.00489,0.00023,0.00008,0.00000,0.00000,0.00267,0.00787
1403638203.695031166076660,0.00423,0.00016,0.00008,0.00000,0.00000,0.00232,0.00679
1403638203.745031118392944,0.00370,0.00016,0.00011,0.00000,0.00011,0.00242,0.00650
1403638203.795031309127808,0.00352,0.00014,0.00008,0.00000,0.00031,0.00205,0.00610
1403638203.845031261444092,0.00402,0.00017,0.00011,0.00000,0.00038,0.00258,0.00727
1403638203.895031213760376,0.00386,0.00014,0.00013,0.00000,0.00003,0.00227,0.00644
1403638203.945031166076660,0.00444,0.00017,0.00010,0.00000,0.00015,0.00235,0.00722
1403638203.995031118392944,0.00379,0.00015,0.00010,0.00000,0.00008,0.00254,0.00667
1403638204.045031309127808,0.00414,0.00017,0.00008,0.00000,0.00023,0.00245,0.00707
1403638204.095031261444092,0.00396,0.00016,0.00013,0.00000,0.00028,0.00238,0.00691
1403638204.145031213760376,0.00464,0.00016,0.00008,0.00000,0.00019,0.00229,0.00736
1403638204.195031166076660,0.00358,0.00014,0.00009,0.00000,0.00020,0.00193,0.00594
1403638204.245031118392944,0.00385,0.00016,0.00011,0.00000,0.00000,0.00246,0.00658
1403638204.295031309127808,0.00350,0.00016,0.00012,0.00000,0.00000,0.00223,0.00601
1403638204.345031261444092,0.00413,0.00016,0.00012,0.00000,0.00004,0.00227,0.00672
1403638204.395031213760376,0.00418,0.00018,0.00007,0.00000,0.00046,0.00242,0.00730
1403638204.445031166076660,0.00373,0.00017,0.00007,0.00000,0.00045,0.00235,0.00677
1403638204.495031118392944,0.00400,0.00016,0.00009,0.00000,0.00004,0.00243,0.00672
1403638204.545031309127808,0.00483,0.00022,0.00010,0.00000,0.00042,0.00286,0.00843
1403638204.595031261444092,0.00460,0.00019,0.00009,0.00000,0.00005,0.00244,0.00739
1403638204.645031213760376,0.00402,0.00015,0.00004,0.00000,0.00013,0.00250,0.00684
1403638204.695031166076660,0.00383,0.00013,0.00007,0.00000,0.00017,0.00194,0.00614
1403638204.745031118392944,0.00405,0.00014,0.00010,0.00000,0.00018,0.00211,0.00657
1403638204.795031309127808,0.00335,0.00016,0.00012,0.00000,0.00054,0.00223,0.00640
1403638204.845031261444092,0.00357,0.00016,0.00011,0.00000,0.00000,0.00229,0.00613
1403638204.895031213760376,0.00304,0.00016,0.00005,0.00000,0.00000,0.00217,0.00542
1403638204.945031166076660,0.00391,0.00015,0.00012,0.00000,0.00000,0.00318,0.00736
1403638204.995031118392944,0.00375,0.00014,0.00015,0.00000,0.00042,0.00242,0.00689
1403638205.045031309127808,0.00380,0.00015,0.00009,0.00000,0.00031,0.00225,0.00660
1403638205.095031261444092,0.00518,0.00015,0.00013,0.00000,0.00000,0.00232,0.00778
1403638205.145031213760376,0.00416,0.00017,0.00020,0.00000,0.00013,0.00229,0.00695
1403638205.195031166076660,0.00392,0.00014,0.00012,0.00000,0.00000,0.00228,0.00647
1403638205.245031118392944,0.00326,0.00016,0.00018,0.00000,0.00006,0.00227,0.00593
1403638205.295031309127808,0.00414,0.00022,0.00014,0.00000,0.00079,0.00216,0.00746
1403638205.345031261444092,0.00450,0.00014,0.00011,0.00000,0.00004,0.00218,0.00697
1403638205.395031213760376,0.00417,0.00014,0.00013,0.00000,0.00042,0.00236,0.00722
1403638205.445031166076660,0.00352,0.00014,0.00009,0.00000,0.00000,0.00260,0.00635
1403638205.495031118392944,0.00365,0.00025,0.00015,0.00000,0.00000,0.00224,0.00628
1403638205.545031309127808,0.00352,0.00013,0.00010,0.00000,0.00000,0.00202,0.00577
1403638205.595031261444092,0.00371,0.00013,0.00010,0.00000,0.00010,0.00194,0.00598
1403638205.645031213760376,0.00384,0.00015,0.00018,0.00000,0.00017,0.00225,0.00658
1403638205.695031166076660,0.00535,0.00015,0.00010,0.00000,0.00000,0.00233,0.00793
1403638205.745031118392944,0.00415,0.00016,0.00014,0.00000,0.00047,0.00241,0.00734
1403638205.795031309127808,0.00336,0.00015,0.00014,0.00000,0.00000,0.00243,0.00608
1403638205.845031261444092,0.00371,0.00020,0.00010,0.00000,0.00004,0.00269,0.00675
1403638205.895031213760376,0.00337,0.00013,0.00009,0.00000,0.00040,0.00289,0.00689
1403638205.945031166076660,0.00383,0.00022,0.00008,0.00000,0.00053,0.00215,0.00681
1403638205.995031118392944,0.00426,0.00015,0.00014,0.00000,0.00025,0.00226,0.00706
1403638206.045031309127808,0.00314,0.00014,0.00017,0.00000,0.00000,0.00209,0.00555
1403638206.095031261444092,0.00384,0.00014,0.00010,0.00000,0.00000,0.00259,0.00667
1403638206.145031213760376,0.00413,0.00016,0.00013,0.00000,0.00000,0.00236,0.00677
1403638206.195031166076660,0.00394,0.00017,0.00018,0.00000,0.00000,0.00231,0.00661
1403638206.245031118392944,0.00346,0.00012,0.00014,0.00000,0.00038,0.00863,0.01273
1403638206.295031309127808,0.00382,0.00016,0.00010,0.00000,0.00000,0.00239,0.00647
1403638206.345031261444092,0.00439,0.00016,0.00007,0.00000,0.00037,0.00242,0.00741
1403638206.395031213760376,0.00480,0.00016,0.00006,0.00000,0.00000,0.00225,0.00728
1403638206.445031166076660,0.01006,0.00015,0.00014,0.00000,0.00000,0.00245,0.01280
1403638206.495031118392944,0.00622,0.00023,0.00018,0.00000,0.00037,0.00311,0.01012
1403638206.545031309127808,0.00372,0.00014,0.00014,0.00000,0.00073,0.00218,0.00691
1403638206.595031261444092,0.00868,0.00016,0.00012,0.00000,0.00015,0.00222,0.01134
1403638206.645031213760376,0.00503,0.00014,0.00010,0.00000,0.00000,0.00228,0.00756
1403638206.695031166076660,0.00564,0.00023,0.00014,0.00000,0.00000,0.00241,0.00843
1403638206.745031118392944,0.00333,0.00015,0.00018,0.00000,0.00036,0.00237,0.00639
1403638206.795031309127808,0.00355,0.00014,0.00016,0.00000,0.00000,0.00218,0.00603
1403638206.845031261444092,0.00386,0.00014,0.00007,0.00000,0.00009,0.00229,0.00645
1403638206.895031213760376,0.00408,0.00016,0.00023,0.00000,0.00000,0.00237,0.00684
1403638206.945031166076660,0.00433,0.00015,0.00018,0.00000,0.00015,0.00258,0.00739
1403638206.995031118392944,0.00382,0.00016,0.00017,0.00000,0.00000,0.00247,0.00661
1403638207.045031309127808,0.00422,0.00014,0.00025,0.00000,0.00021,0.00228,0.00710
1403638207.095031261444092,0.00369,0.00016,0.00010,0.00000,0.00011,0.00231,0.00638
1403638207.145031213760376,0.00444,0.00015,0.00014,0.00000,0.00051,0.00231,0.00755
1403638207.195031166076660,0.00380,0.00020,0.00008,0.00000,0.00000,0.00236,0.00644
1403638207.245031118392944,0.00398,0.00014,0.00015,0.00000,0.00045,0.00225,0.00697
1403638207.295031309127808,0.00378,0.00014,0.00011,0.00000,0.00000,0.00208,0.00611
1403638207.345031261444092,0.00370,0.00014,0.00017,0.00000,0.00022,0.00252,0.00676
1403638207.395031213760376,0.00362,0.00016,0.00018,0.00000,0.00000,0.00220,0.00616
1403638207.445031166076660,0.00382,0.00015,0.00016,0.00000,0.00004,0.00226,0.00643
1403638207.495031118392944,0.00343,0.00018,0.00015,0.00000,0.00000,0.00224,0.00600
1403638207.545031309127808,0.00360,0.00014,0.00022,0.00000,0.00041,0.00216,0.00653
1403638207.595031261444092,0.00344,0.00014,0.00015,0.00000,0.00000,0.00927,0.01300
1403638207.645031213760376,0.00355,0.00014,0.00004,0.00000,0.00019,0.00201,0.00593
1403638207.695031166076660,0.00543,0.00015,0.00006,0.00000,0.00000,0.00250,0.00815
1403638207.745031118392944,0.00462,0.00016,0.00023,0.00000,0.00045,0.00216,0.00762
1403638207.795031309127808,0.00457,0.00013,0.00009,0.00000,0.00000,0.00216,0.00695
1403638207.845031261444092,0.00363,0.00015,0.00015,0.00000,0.00031,0.00252,0.00676
1403638207.895031213760376,0.00388,0.00016,0.00014,0.00000,0.00016,0.00217,0.00651
1403638207.945031166076660,0.00440,0.00015,0.00016,0.00000,0.00048,0.00246,0.00765
1403638207.995031118392944,0.00390,0.00021,0.00027,0.00000,0.00114,0.00248,0.00800
1403638208.045031309127808,0.00327,0.00015,0.00007,0.00000,0.00004,0.00224,0.00577
1403638208.095031261444092,0.00361,0.00015,0.00007,0.00000,0.00000,0.00235,0.00619
1403638208.145031213760376,0.00365,0.00015,0.00005,0.00000,0.00024,0.00220,0.00629
1403638208.195031166076660,0.00400,0.00015,0.00012,0.00000,0.00000,0.00251,0.00678
1403638208.245031118392944,0.00480,0.00020,0.00010,0.00000,0.00008,0.00283,0.00801
1403638208.295031309127808,0.00413,0.00014,0.00009,0.00000,0.00030,0.00233,0.00699
1403638208.345031261444092,0.00439,0.00015,0.00015,0.00000,0.00027,0.00238,0.00734
1403638208.395031213760376,0.00334,0.00015,0.00005,0.00000,0.00000,0.00221,0.00575
1403638208.445031166076660,0.00410,0.00014,0.00013,0.00000,0.00019,0.00242,0.00699
1403638208.495031118392944,0.00443,0.00017,0.00011,0.00000,0.00082,0.00227,0.00780
1403638208.545031309127808,0.00533,0.00016,0.00011,0.00000,0.00016,0.00246,0.00823
1403638208.595031261444092,0.00401,0.00019,0.00033,0.00000,0.00033,0.00232,0.00719
